,subject,nll,bic,model,alpha,gamma,phi,beta
34,34,171.37890923676792,364.42222008235353,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.550274312897199,0.7083216037890807,0.021016034243455464,0.13294817800666647
