,subject,nll,bic,model,alpha,gamma,phi,beta
30,30,107.40037314547772,236.46514789977311,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.3174042231574464,1.0,0.011170065254685885,0.6765415106594554
