,subject,nll,bic,model,alpha,gamma,phi,beta
13,13,146.99805634154063,315.66051429189895,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.7101615199367273,0.7663981902704532,0.014743956959782362,0.09624782397387402
