,subject,nll,bic,model,alpha,gamma,phi,beta
32,32,177.9912312002822,377.64686400938206,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,1.0851876660969304,1.0,0.004839361901493245,0.03379912750768922
