,subject,nll,bic,model,alpha,gamma,phi,beta
15,15,175.78796570603595,373.2403330208896,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.19150571986606724,1.0,0.04925198831996431,0.5447143945788943
