,subject,nll,bic,model,alpha,gamma,phi,beta
19,19,166.47197474886022,354.6083511065381,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.4641781415443909,0.44960199243347865,0.03982196368768274,0.2970859144897203
