,subject,nll,bic,model,alpha,gamma,phi,beta
41,41,201.10671118725924,423.87782398333616,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.3585093583331963,0.4288621634526819,0.08579851979552099,0.34996287613146965
