,subject,nll,bic,model,alpha,gamma,phi,beta
16,16,141.18135128270097,304.02710417421963,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.6980767144347446,0.6679909829233168,0.005655421480409414,0.16187853254681112
