,subject,nll,bic,model,alpha,gamma,phi,beta
21,21,123.39090768044937,268.44621696971643,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-gaze-dependent,0.43532984544469094,0.4432584421790618,0.016364752154951406,0.3495072455804157
