,subject,nll,bic,model,alpha,gamma,theta,lam,beta
21,21,38.75031787649709,104.58113776401629,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.43906942969732776,0.5165784579479,0.7947580358122059,0.44886015827725817,6.730450817078937
