,subject,nll,bic,model,alpha,gamma,theta,lam,beta
8,8,107.44539301123044,241.97128803348298,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.14882225859332485,1.0,0.8517093140742605,0.6645061123919705,6.172411806953054
