,subject,nll,bic,model,alpha,gamma,theta,lam,beta
9,9,51.95963447828605,130.9997709675942,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.2283278032085411,1.0,0.6440829956009301,0.8761837313096111,3.149491235577571
