,subject,nll,bic,model,alpha,gamma,theta,lam,beta
0,0,100.20966660364715,227.4998352183164,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.4408082409930734,0.5633043012744708,0.5120943138951954,0.5469678183675198,2.037234197581699
