,subject,nll,bic,model,alpha,gamma,theta,lam,beta
39,39,132.12490847406602,291.3303189591541,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,1.6735442975207215,1.0,0.42579778121641265,0.7343541659869176,0.0273153205733164
