,subject,nll,bic,model,alpha,gamma,theta,lam,beta
43,43,137.42695963383676,301.9344212786956,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,1.1067698687677276,1.0,0.3396235958984126,0.9044704802976854,0.08869980691066957
