,subject,nll,bic,model,alpha,gamma,theta,lam,beta
17,17,121.95954567954067,270.9995933701034,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.37694779174059984,0.5701401701211879,0.6451051877668856,0.856656816708237,1.3739367165258738
