,subject,nll,bic,model,alpha,gamma,theta,lam,beta
41,41,141.8890847058982,310.8586714228185,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-free_inh-none,0.8544375576626586,0.9769797455962369,0.12767180837944642,0.7378894534601438,0.15282440859236457
