,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
36,36,95.79687638230428,224.09035517783508,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.13215637922307122,1.0,1.0,0.9627524533125935,0.0,1.9010874379857121
