,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
3,3,113.14334018917982,258.78328279158615,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.26414253024323125,0.2710066385998668,0.42599394886544334,0.954748798628842,0.0,9.99124591677864
