,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
30,30,105.47142615965303,243.4394547325326,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.31416185615368236,1.0,1.0,0.9890905504244628,0.0,0.793306036776897
