,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
16,16,100.3673291033366,233.23126061989973,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-gaze-dependent,0.8410678967231064,0.45790034161383064,0.023313861267477625,0.17239466889147248,0.0,10.0
