,subject,nll,bic,model,w_p,theta,lam,phi,beta
16,16,97.36022869120374,221.8009593934296,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.4603297298794674,0.711223681839566,0.14004132187189616,0.0,10.0
