,subject,nll,bic,model,w_p,theta,lam,phi,beta
8,8,123.30781548615886,273.6961329833398,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.9182885025297319,0.796820767566326,0.521066727273514,0.0,10.0
