,subject,nll,bic,model,w_p,theta,lam,phi,beta
18,18,113.82752479910302,254.73555160922814,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.6940455656760086,0.8730961981246196,0.7813933840408936,0.0,9.146741210217955
