,subject,nll,bic,model,w_p,theta,lam,phi,beta
41,41,149.20951141234244,325.49952483570695,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.5124235628814247,0.137978107693658,0.6783122625635164,0.0,2.4195173013349227
