,subject,nll,bic,model,w_p,eta,lam,phi,beta
35,35,193.575755935517,414.2320138820561,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.7876322832895721,0.5370887598357991,0.547855996632047,0.19410021373144348,3.0416991736932593
