,subject,nll,bic,model,w_p,eta,lam,phi,beta
5,5,207.97176485577018,443.0240317225624,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.8619806246749865,0.9076857592196613,0.0,0.0,8.109785887849025
