,subject,nll,bic,model,w_p,eta,lam,phi,beta
12,12,167.3508941618127,361.7822903346475,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.7825682943584964,1.0,0.485160104555383,0.15072542844919895,8.200839993833247
