,subject,nll,bic,model,w_p,eta,lam,phi,beta
42,42,238.9655063116736,505.0115146343693,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-gaze-dependent_inh-free,0.5063438901337279,1.0,0.6963807797089382,0.0,1.6638808860641694
