,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
3,3,112.20728088435501,267.7433649863454,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.27182478220406137,0.2840775715977459,0.9996184566258729,0.9525260647489752,1.715690835963437e-05,43.62746495662981,0.5132533043726729,5.563537255633467
