,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
38,38,114.83671187186374,273.00222696136285,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,1.0547850494090745,0.9851085944327056,0.9969323687201772,0.5869353807760709,2.885418786182955e-05,11.854040208828927,0.9457970896088116,0.08000677482486412
