,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
8,8,134.81422691022368,312.95725703808273,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.1514094842792119,0.9978596507550885,0.9869807953612413,0.985328219418478,4.4528732615251916e-05,47.677398920926656,0.41038379294486427,0.9035811472930004
