,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
2,2,92.59585574630933,228.52051471025402,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.13852806849754754,1.0,1.0,0.9784715660571156,4.271600336781105e-06,40.623780387495785,0.4021431326030239,1.4090491018196774
