,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
27,27,123.33429943543341,289.99740208850216,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.24256148680972162,1.0,0.905422809143403,0.9562843184721319,9.213499056340126e-07,28.267102285241947,0.6083919304106752,1.207768731656857
