,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
21,21,52.730345969353536,148.78949515634244,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.5302364883553459,1.0,1.0,0.24385645522061297,0.0023430047840698144,44.53273186751984,1.531166647692304e-08,0.588638880084238
