,subject,nll,bic,model,w_p,eta,lam,phi,beta
2,2,93.69208580393133,214.46467361888477,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.911781169303991,1.0,0.8111975822937798,0.06876429832577108,10.0
