,subject,nll,bic,model,w_p,eta,lam,phi,beta
17,17,126.37397885591021,279.8284597228425,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.6643361928750966,1.0,0.7851818596482611,0.13532487142649635,6.58835006134419
