,subject,nll,bic,model,w_p,eta,lam,phi,beta
15,15,140.96872983863693,309.01796168829594,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.8201667226403784,1.0,0.5712618371588396,0.23466943361921144,10.0
