,subject,nll,bic,model,w_p,eta,lam,phi,beta
1,1,127.84681783342486,282.7741376778718,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-gaze-dependent,0.7055746073010017,1.0,0.8790917956847019,0.12614169573281203,3.1963975436444483
