,subject,nll,bic,model,w_p,theta,lam,beta
10,10,121.27248745829687,264.2093765254114,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.9518807696523273,0.7586086138382166,0.34108145242277466,10.0
