,subject,nll,bic,model,w_p,theta,lam,beta
33,33,155.4146989194635,332.49379944774466,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.6536256665110283,0.6997077498301184,0.801295989187271,5.0386137130491395
