,subject,nll,bic,model,w_p,theta,lam,beta
35,35,162.63732549376363,346.93905259634494,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.8088410856586713,0.6926724388871159,0.8715506934692552,3.007653889196285
