,subject,nll,bic,model,w_p,theta,lam,beta
37,37,104.45793850660297,230.58027862202363,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.6759846944612824,0.511298326256312,0.698005332475989,4.558937392235726
