,subject,nll,bic,model,w_p,theta,lam,beta
43,43,147.48736559113516,316.639132791088,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.24733720771321296,0.0,0.8364641343910951,2.119327402766534
