,subject,nll,bic,model,w_p,theta,lam,beta
26,26,70.75150462070084,163.16741085021937,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.5712895284411156,0.2445819575145101,0.05422321638929559,6.056680682569302
