,subject,nll,bic,model,w_p,theta,lam,beta
34,34,152.04541280541642,325.7552272196505,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.6165430353312156,0.6714102745842595,0.7922436407774675,3.844139829545247
