,subject,nll,bic,model,w_p,theta,lam,beta
1,1,124.99006755676734,271.64453672235237,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.7072949501849245,0.5369146854186274,0.8890980327587562,2.8266600479652904
