,subject,nll,bic,model,w_p,theta,lam,beta
39,39,131.75977597769378,285.18395356420524,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,0.37226499719558603,0.7022893814749194,0.6662969321814621,7.588676051327334
