,subject,nll,bic,model,w_p,theta,lam,beta
31,31,30.56470378910859,82.79380918703487,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-none,1.0,0.7583919808050187,0.6935928746497112,10.0
