,subject,nll,bic,model,w_p,lam,phi,beta
38,38,123.6447138545762,268.9538293179701,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.5395844054188155,0.8194211283786169,0.09751544021261815,8.131965253474371
