,subject,nll,bic,model,w_p,lam,phi,beta
6,6,105.85487455191858,233.37415071265485,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.4539999278418821,0.6964303399074568,0.09931064275391839,10.0
