,subject,nll,bic,model,w_p,lam,phi,beta
18,18,112.07625260677048,245.81690682235865,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.6904891106806204,0.870879336670842,0.030218398667730066,10.0
