,subject,nll,bic,model,w_p,lam,phi,beta
33,33,153.7266182428944,329.1176380946065,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.6462509869120281,0.8397393997723783,0.08234824637389815,6.466094917493052
