,subject,nll,bic,model,w_p,lam,phi,beta
21,21,50.349264123131874,122.36292985508143,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-gaze-dependent,0.6155159713878644,0.5744667521527528,0.32359747479801493,10.0
