,subject,nll,bic,model,w_p,eta,phi,beta
0,0,242.29178594273074,506.24797349427917,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.4466301294991793,1.0,0.0,0.09326887117502704
