,subject,nll,bic,model,w_p,eta,phi,beta
26,26,212.60894467327216,446.882290955362,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.7085464380172724,0.4389890014204578,0.0,0.6255972822969854
