,subject,nll,bic,model,w_p,eta,phi,beta
31,31,91.09961912136289,203.86363985154347,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.9584885497850146,1.0,0.0,1.4441074647377306
