,subject,nll,bic,model,w_p,eta,phi,beta
16,16,188.92422722048155,399.5128560497808,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.49297311993231446,0.8854695602710148,0.0,0.8220208095010669
