,subject,nll,bic,model,w_p,eta,phi,beta
7,7,194.5566957345233,410.77779307786426,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.4826717534155271,0.8410901174937617,0.0,0.987781849402921
