,subject,nll,bic,model,w_p,eta,phi,beta
39,39,182.39800793128256,386.4604174713828,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.39357361065490765,0.6363803999013266,0.0,2.224671360401094
