,subject,nll,bic,model,w_p,eta,phi,beta
1,1,177.47252718964813,376.60945598811395,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.7233947174823245,1.0,0.0,0.9306788001143749
