,subject,nll,bic,model,w_p,eta,phi,beta
24,24,171.76740196320844,365.19920553523457,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.7896364273933877,0.9784180782433429,0.0,1.5738280583452726
