,subject,nll,bic,model,w_p,eta,phi,beta
37,37,214.9181083192779,451.5006182473735,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.637193420982435,1.0,0.0,0.5581292466366865
