,subject,nll,bic,model,w_p,eta,phi,beta
43,43,243.7731857968854,509.2107732025885,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-free,0.00905145103314676,0.8476530052365896,0.0,0.09417717335480845
